"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking garage","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/0/Paid street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid parking garage","additionalInfo/Parking/1/Paid parking lot","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/2/Paid street parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/3/Paid multi-storey car park","additionalInfo/Parking/3/Paid parking lot","additionalInfo/Parking/3/Paid street parking","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid parking lot","additionalInfo/Parking/4/Paid street parking","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bahçeşehir 1. Kısım, No:1, Ardıç Cd., 34538 Başakşehir/İstanbul, Türkiye","Dental clinic","Cosmetic dentist","Dental implants periodontist","Dentist","Emergency dental service","Hospital",,,,,"Dental clinic","3259455665771351105","Başakşehir","true","TR","0x14caa8ab32d2ffd3:0x2d3be9a89f6f8c41",,"https://lh5.googleusercontent.com/p/AF1QipPgO4d_BEwIWcrNKe5kbKsq5iK1YvalGvwLveAy=w408-h544-k-no","72","false","/g/1tj5t7ct","41.062238","28.689548","Bahçeşehir 1. Kısım","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 212 669 64 32","+902126696432","ChIJ0__SMquoyhQRQYxvn6jpOy0","34538",,"10","2849",,,,,,"2024-12-13T09:41:15.005Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","No:1, Ardıç Cd.",,"false","Gençer Ağız Ve Diş Sağlığı Polikliniği","5","https://www.google.com/maps/search/?api=1&query=Gen%C3%A7er%20A%C4%9F%C4%B1z%20Ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJ0__SMquoyhQRQYxvn6jpOy0","http://www.gencerdental.com/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,"true",,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,"true","Tahtakale, Ispartakule Blv No:23/A, 34325 Avcılar/İstanbul, Türkiye","Dental clinic","Cosmetic dentist","Dental implants provider","Dental insurance agency","Dental radiology","Dentist","Denture care center","Emergency dental service","Hospital","Pediatric dentist","Dental clinic","8376710299926784069","Avcılar","false","TR","0x14caa747e2a9dbc5:0x74400da2d57de845",,"https://lh5.googleusercontent.com/p/AF1QipNrYIg-ywbnY6Yq_nr_PDsCctXcfIx0Qn7uVCas=w408-h306-k-no","235","false","/g/11sfr76535","41.0753494","28.7087279","Tahtakale","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 533 375 77 23","+905333757723","ChIJxdup4kenyhQRReh91aINQHQ","34325",,"11","74",,,,,,"2024-12-13T09:41:15.005Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Ispartakule Blv No:23/A",,"false","İNOVASYON DİŞ KLİNİĞİ","5","https://www.google.com/maps/search/?api=1&query=%C4%B0NOVASYON%20D%C4%B0%C5%9E%20KL%C4%B0N%C4%B0%C4%9E%C4%B0&query_place_id=ChIJxdup4kenyhQRReh91aINQHQ","https://inovasyondisklinigi.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bahçeşehir 2. Kısım Mercedes Bulvar CD 26 G/9001 B2 Blok Ap, 34488 Başakşehir/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","13426950242732754585","Başakşehir","false","TR","0x40cc545bde54c7ab:0xba561c1b52ee4699",,"https://lh5.googleusercontent.com/p/AF1QipMb3l_ljWV8SvO22f84uuMwhPyKfvB8MTdQwVA=w408-h265-k-no","34","false","/g/11vzcf4yh9","41.0914849","28.64892","Bahçeşehir 2. Kısım","Monday","9 AM to 10 PM","Tuesday","9 AM to 10 PM","Wednesday","9 AM to 10 PM","Thursday","9 AM to 10 PM","Friday","9 AM to 10 PM","Saturday","9 AM to 10 PM","Sunday","9 AM to 10 PM","false","+90 534 769 14 97","+905347691497","ChIJq8dU3ltUzEARmUbuUhscVro","34488",,"13","42",,,,,,"2024-12-13T09:41:15.005Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Bahçeşehir 2. Kısım Mercedes Bulvar CD 26 G/9001 B2 Blok Ap",,"false","Özel Familya Bahçeşehir Diş Ağız ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Familya%20Bah%C3%A7e%C5%9Fehir%20Di%C5%9F%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJq8dU3ltUzEARmUbuUhscVro","https://familyaclinic.com/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Cumhuriyet Mah Atatürk Bulv. İstiklal Cad 1/1 Dükkan No 53 Beylikdüzü, 34520 Beylikdüzü/İstanbul, Türkiye","Dental clinic","Cosmetic dentist","Dental hygienist","Dental implants periodontist","Dentist","Endodontist","Oral surgeon","Orthodontist","Pediatric dentist",,"Dental clinic","983300523696278142","Beylikdüzü","false","TR","0x14b55fa59c93b44b:0xda5629dd65f4a7e",,"https://lh5.googleusercontent.com/p/AF1QipOaWFITBEVezYaH_dudjPPyn4ElRA-9ukgHa9f-=w408-h272-k-no","20","false","/g/11hd9t1vvh","41.0057678","28.6390533","Cumhuriyet","Monday","9:30 AM to 7 PM","Tuesday","9:30 AM to 7 PM","Wednesday","9:30 AM to 7 PM","Thursday","9:30 AM to 7 PM","Friday","9:30 AM to 7 PM","Saturday","9:30 AM to 5 PM","Sunday","Closed","false","+90 212 872 82 34","+902128728234","ChIJS7STnKVftRQRfkpf1p1ipQ0","34520",,"7","313",,,,,,"2024-12-13T09:41:15.183Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Cumhuriyet Mah Atatürk Bulv. İstiklal Cad 1/1 Dükkan No 53 Beylikdüzü",,"false","Fi Dent Ağız ve Diş Sağlığı Polikliniği Beylikdüzü","4.9","https://www.google.com/maps/search/?api=1&query=Fi%20Dent%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20Beylikd%C3%BCz%C3%BC&query_place_id=ChIJS7STnKVftRQRfkpf1p1ipQ0","http://www.fident.com.tr/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Cumhuriyet Mah. D-100 Karayolu cad. A Blok No: 48 Kat: 1 D: 54Avenue, 34500 Beylikdüzü/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","4609478980017244938","Beylikdüzü","false","TR","0x14b55f6ad64124d1:0x3ff828b5d38ecb0a",,"https://lh5.googleusercontent.com/p/AF1QipMhLmlKpXn22b2RsXXrcHyZJMnOkZQsvHc78G9Z=w408-h306-k-no","10","false","/g/11f39f5z2m","41.019989","28.627386","Cumhuriyet","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 552 396 79 29","+905523967929","ChIJ0SRB1mpftRQRCsuO07Uo-D8","34500",,"10","29",,,,,,"2024-12-13T09:41:15.183Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Cumhuriyet Mah. D-100 Karayolu cad. A Blok No: 48 Kat: 1 D: 54Avenue",,"false","Osman Çengel Beykent Ağız ve Diş Sağlığı Kliniği","5","https://www.google.com/maps/search/?api=1&query=Osman%20%C3%87engel%20Beykent%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Klini%C4%9Fi&query_place_id=ChIJ0SRB1mpftRQRCsuO07Uo-D8","https://osmancengel.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bahçeşehir 2. Kısım, AVRUPARK SİTESİ, Şht. Asteğmen Furkan Işik Bulvari D:27V, 34488 Başakşehir/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","10956975502511863120","Başakşehir","false","TR","0x14b559b6fde92b93:0x980eff2abfe07550",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uK-NQBJXxf39iR-Ji1rErQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.80087&pitch=0&thumbfov=100","1","false","/g/11qbv5jqgw","41.0866318","28.6540413","Bahçeşehir 2. Kısım","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 8 PM","Sunday","Closed","false",,,"ChIJkyvp_bZZtRQRUHXgvyr_Dpg","34488",,"14","0",,,,,,"2024-12-13T09:41:15.005Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","AVRUPARK SİTESİ, Şht. Asteğmen Furkan Işik Bulvari D:27V",,"false","Dt. Esra Evirgen Demiryürek, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Esra%20Evirgen%20Demiry%C3%BCrek%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJkyvp_bZZtRQRUHXgvyr_Dpg","https://www.doktortakvimi.com/esra-evirgen-demiryurek/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=260405&utm_content=website"
,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Mehterçeşme, Cumhuriyet Cd No:115, 34515 Esenyurt/İstanbul, Türkiye","Dentist","Dental clinic","Dental hygienist","Dental implants periodontist","Dental laboratory","Pediatric dentist",,,,,"Dentist","9575835753440213220","Esenyurt","false","TR","0x14b55f6d66b4c21d:0x84e433e1ff49f8e4",,"https://lh5.googleusercontent.com/p/AF1QipOp-ExpYW1AfHq6wzorSChr7zLY0jDFr4zamdWS=w408-h325-k-no","24","false","/g/11r71b4pc4","41.0196047","28.6649566","Mehterçeşme","Monday","9:30 AM to 8 PM","Tuesday","9:30 AM to 8 PM","Wednesday","9:30 AM to 8 PM","Thursday","9:30 AM to 8 PM","Friday","9:30 AM to 8 PM","Saturday","9:30 AM to 8 PM","Sunday","Closed","false","+90 539 657 14 47","+905396571447","ChIJHcK0Zm1ftRQR5PhJ_-Ez5IQ","34515",,"11","56",,,,,,"2024-12-13T09:41:15.183Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Cumhuriyet Cd No:115",,"false","Diş Hekimi Tuba Dağ","4.8","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Tuba%20Da%C4%9F&query_place_id=ChIJHcK0Zm1ftRQR5PhJ_-Ez5IQ","http://instagram.com/dishekimitubadag"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true","Beylikdüzü OSB, Ali Çebi Cd. Birlik Plaza No:13/84, 34524 Beylikdüzü/İstanbul, Türkiye","Dental clinic","Dental hygienist","Dental implants periodontist","Dentist",,,,,,,"Dental clinic","15837825303552405770","Beylikdüzü","false","TR","0x14b55f30f135e2b9:0xdbcb423380ef310a",,"https://lh5.googleusercontent.com/p/AF1QipPAS8voQIkYBcDroFX-9fsagypTGweLFLz-c6aY=w408-h544-k-no","30","false","/g/11s0tpqv49","41.0025286","28.6594567","Beylikdüzü Osb","Monday","9 AM to 10 PM","Tuesday","9 AM to 10 PM","Wednesday","9 AM to 10 PM","Thursday","9 AM to 10 PM","Friday","9 AM to 10 PM","Saturday","9 AM to 10 PM","Sunday","10 AM to 7 PM","false","+90 501 527 27 26","+905015272726","ChIJueI18TBftRQRCjHvgDNCy9s","34524",,"13","103",,,,,,"2024-12-13T09:41:15.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Ali Çebi Cd. Birlik Plaza No:13/84",,"false","BAŞARAN AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ BEYLİKDÜZÜ ŞUBESİ","4.8","https://www.google.com/maps/search/?api=1&query=BA%C5%9EARAN%20A%C4%9EIZ%20VE%20D%C4%B0%C5%9E%20SA%C4%9ELI%C4%9EI%20POL%C4%B0KL%C4%B0N%C4%B0%C4%9E%C4%B0%20BEYL%C4%B0KD%C3%9CZ%C3%9C%20%C5%9EUBES%C4%B0&query_place_id=ChIJueI18TBftRQRCjHvgDNCy9s","https://www.doktortakvimi.com/taha-furkan-basaran/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=243347&utm_content=post_book_now"
,"true",,,,,,,,,,"true",,,,,,,,"true",,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Bahçeşehir 1. Kısım mah. Vali Recep Yazıcıoğlu cad Vaditepe Göl Evleri No:50/DC-DE, 34538 Başakşehir/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","11848945861208017567","Başakşehir","false","TR","0x14caa7feea4c40e9:0xa46fe97b7c238a9f",,"https://lh5.googleusercontent.com/p/AF1QipMLaPvoQ4r9p-4dMurBzMwx7hgIxWgYyWNlgxid=w427-h240-k-no","15","false","/g/11p9y56c7c","41.0735765","28.6924191","Bahçeşehir 1. Kısım","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 8 PM","Sunday","Closed","false","+90 4442280",,"ChIJ6UBM6v6nyhQRn4ojfHvpb6Q","34538",,"17","338",,,,,,"2024-12-13T09:41:15.005Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Bahçeşehir 1. Kısım mah. Vali Recep Yazıcıoğlu cad Vaditepe Göl Evleri No:50/DC-DE",,"false","AvrupaDİŞ Bahçeşehir Ağız ve Diş Sağlığı Merkezi","4.8","https://www.google.com/maps/search/?api=1&query=AvrupaD%C4%B0%C5%9E%20Bah%C3%A7e%C5%9Fehir%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Merkezi&query_place_id=ChIJ6UBM6v6nyhQRn4ojfHvpb6Q","http://www.avrupadis.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yakuplu Mahallesi, Hürriyet Bulvarı No:187 Kudret Apt.Kat:1 D:3, 34524 Beylikdüzü/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","7799023491142493869","Beylikdüzü","false","TR","0x14b55f8b3cb7bc19:0x6c3bb28b5079a6ad",,"https://lh5.googleusercontent.com/p/AF1QipPwSRBq7dCsfyQ44UlysoCIkqJa4zU2Ww7aI5SC=w408-h544-k-no","36","false","/g/11c2kczk5y","40.9867137","28.6695698","Yakuplu","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 212 876 77 32","+902128767732","ChIJGby3PItftRQRraZ5UIuyO2w","34524",,"14","74",,,,,,"2024-12-13T09:41:15.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Yakuplu Mahallesi, Hürriyet Bulvarı No:187 Kudret Apt.Kat:1 D:3",,"false","Dişhekimi Dr.Atakan Yontuç","4.7","https://www.google.com/maps/search/?api=1&query=Di%C5%9Fhekimi%20Dr.Atakan%20Yontu%C3%A7&query_place_id=ChIJGby3PItftRQRraZ5UIuyO2w","http://dratakanyontuc.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Barış Mahallesi, Çiftlik Caddesi Adakent Villaları No:12, 34520 Beylikdüzü/İstanbul, Türkiye","Dental clinic","Cosmetic dentist","Dental hygienist","Dental implants periodontist","Dentist","Oral surgeon","Orthodontist","Pediatric dentist","Periodontist",,"Dental clinic","10936004332113986317","Beylikdüzü","false","TR","0x14b55fbc0e7ca85d:0x97c47dffa5c9830d",,"https://lh5.googleusercontent.com/p/AF1QipNwLkoxefgRdty6DjxKW7Jsw5mBUvYlSgNKJ3y6=w408-h544-k-no","21","false","/g/11clsnqy6r","40.9979624","28.6445943","Barış","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 535 575 10 10","+905355751010","ChIJXah8DrxftRQRDYPJpf99xJc","34520",,"15","126",,,,,,"2024-12-13T09:41:15.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Barış Mahallesi, Çiftlik Caddesi Adakent Villaları No:12","Dentaloji Ağız ve Diş Sağlığı Polikliniği","false","Dentaloj Oral and Dental Health Clinic","4.7","https://www.google.com/maps/search/?api=1&query=Dentaloj%20Oral%20and%20Dental%20Health%20Clinic&query_place_id=ChIJXah8DrxftRQRDYPJpf99xJc","http://www.dentaloji.com.tr/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumhuriyet mah 1987. Sk. Rayana Residence 1 A/Blok No: 1/8, 34520 Esenyurt/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","15917482949911854659","Esenyurt","false","TR","0x14b55ff1e72fc5f3:0xdce6426893d53e43",,"https://lh5.googleusercontent.com/p/AF1QipMOQLHRCoKUYvuH3ilN_6MRjNRTuD4fi_pFWGBY=w426-h240-k-no","6","false","/g/11p73cvfzg","41.0165145","28.6472684","Cumhuriyet","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 553 827 64 40","+905538276440","ChIJ88Uv5_FftRQRQz7Vk2hC5tw","34520",,"17","55",,,,,,"2024-12-13T09:41:15.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Cumhuriyet mah 1987. Sk. Rayana Residence 1 A/Blok No: 1/8",,"false","Altın Oran Ağız ve Diş Sağlığı Polikliniği","4.7","https://www.google.com/maps/search/?api=1&query=Alt%C4%B1n%20Oran%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJ88Uv5_FftRQRQz7Vk2hC5tw","https://altinorandental.com/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Alkent 2000 Mahallesi, Hadımköy Yolu Caddesi No: 151 Demir La Vida Evleri No: 151, 34500 Büyükçekmece/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","11708819551579423827","Büyükçekmece","false","TR","0x14b55f954fe0f8bb:0xa27e15589f0a4453",,"https://lh5.googleusercontent.com/p/AF1QipPRD0jnfM3G0Mp5MRvRG_rRpzfUqG18RQoq9h-I=w408-h510-k-no","54","false","/g/11rsp7rcmt","41.075175","28.6231299","Alkent 2000","Monday","9:30 AM to 7 PM","Tuesday","9:30 AM to 7 PM","Wednesday","9:30 AM to 7 PM","Thursday","9:30 AM to 10 PM","Friday","9:30 AM to 7 PM","Saturday","9:30 AM to 7 PM","Sunday","Closed","false","+90 552 882 77 78","+905528827778","ChIJu_jgT5VftRQRU0QKn1gVfqI","34500",,"18","312",,,,,,"2024-12-13T09:41:15.005Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.10164060008662,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Alkent 2000 Mahallesi, Hadımköy Yolu Caddesi No: 151 Demir La Vida Evleri No: 151",,"false","Alkent Ağız Ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=Alkent%20A%C4%9F%C4%B1z%20Ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJu_jgT5VftRQRU0QKn1gVfqI","http://alkentadsp.com/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Adnan Kahveci, Osmanlı Cd. No:59, 34528 Beylikdüzü/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","12195254456540215082","Beylikdüzü","false","TR","0x14b55fb5a0bded27:0xa93e3f50a394372a",,"https://lh5.googleusercontent.com/p/AF1QipPULZrnXrDqpYrAOt8GKp9870279MWnTCBtBdBO=w450-h240-k-no","59","false","/g/11dz0s0g_l","40.9982209","28.62955","Adnan Kahveci","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9:30 AM to 8 PM","Friday","9:30 AM to 8 PM","Saturday","9:30 AM to 6:30 PM","Sunday","Closed","false","+90 212 855 72 57","+902128557257","ChIJJ-29oLVftRQRKjeUo1A_Pqk","34528",,"18","73",,,,,,"2024-12-13T09:41:15.184Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Osmanlı Cd. No:59",,"false","Dent Palas Ağız Ve Diş Sağlığı Polikliniği","4.5","https://www.google.com/maps/search/?api=1&query=Dent%20Palas%20A%C4%9F%C4%B1z%20Ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJJ-29oLVftRQRKjeUo1A_Pqk","http://www.dentpalas.com/"
