"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/3/Paid parking lot","additionalInfo/Parking/4/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,"Göçmen Konutları, Görükle Balkan Mah. Hastane Caddesi 34/B Rumeli Sitesi D:B D:Blok ofis 16, 16285 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","3667268455466523132","Nilüfer","false","TR","0x14ca0e46aaaaaaa5:0x32e4c13af013d9fc",,"https://lh5.googleusercontent.com/p/AF1QipNwShTbMCuHw6mkvlU80muEoNkhpjt1goLel1yx=w408-h544-k-no","19","false","/g/11cn16ct7l","40.2149647","28.8187113","Balkan","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 5 PM","Sunday","Closed","false","+90 532 696 11 91","+905326961191","ChIJpaqqqkYOyhQR_NkT8DrB5DI","16285",,"8","90",,,,,,"2024-12-13T09:42:26.691Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,28.525848959060376,13z?hl=en","diş hekimleri","Bursa","Göçmen Konutları, Görükle Balkan Mah. Hastane Caddesi 34/B Rumeli Sitesi D:B D:Blok ofis 16","Diş Hekim Ayhan Karabulut","false","Görükle Diş Hekimi Ayhan Karabulut","4.7","https://www.google.com/maps/search/?api=1&query=G%C3%B6r%C3%BCkle%20Di%C5%9F%20Hekimi%20Ayhan%20Karabulut&query_place_id=ChIJpaqqqkYOyhQR_NkT8DrB5DI","https://dishekimiayhankarabulut.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Bağlarbaşı Mah. Mudanya Yolu Sanayi Caddesi Evke Plaza, No: 646-9, 16000 Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","13582898136433523940","Osmangazi","false","TR","0x14ca131577e7e575:0xbc8025e3ca6f7ce4",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_yoB41zbvarKfVrUbeJiUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.08401&pitch=0&thumbfov=100","3","false","/g/11kf9yww0v","40.262352","28.9505424","Geçit",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJdeXndxUTyhQR5HxvyuMlgLw","16000",,"9","3",,,,,,"2024-12-13T09:42:26.692Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,28.525848959060376,13z?hl=en","diş hekimleri","Bursa","Bağlarbaşı Mah. Mudanya Yolu Sanayi Caddesi Evke Plaza, No: 646-9",,"false","Dt. Öykü Hızlıoğlu, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20%C3%96yk%C3%BC%20H%C4%B1zl%C4%B1o%C4%9Flu%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJdeXndxUTyhQR5HxvyuMlgLw","https://www.doktortakvimi.com/oyku-hizlioglu/dis-hekimi/bursa?utm_source=google&utm_medium=gmb&utm_campaign=241733&utm_content=website"
,,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,"Esentepe mahallesi fatih sultan mehmet bulvari no:86a/d, 16200 Ni̇lüfer/Bursa, Türkiye","Dentist","Dental clinic","Emergency dental service",,,,,,,,"Dentist","6336785987722737907","Nilüfer","false","TR","0x14ca15518f76c74f:0x57f0c94837e2f8f3",,"https://lh5.googleusercontent.com/p/AF1QipNiIt872Xkboq1bm7fUbUfktVUcpeikx_OXgAI=w426-h240-k-no","15","false","/g/11jt65ql2b","40.2277281","28.9806628","Esentepe","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 531 510 91 94","+905315109194","ChIJT8d2j1EVyhQR8_jiN0jJ8Fc","16200",,"12","22",,,,,,"2024-12-13T09:42:26.692Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,28.525848959060376,13z?hl=en","diş hekimleri","Bursa","Esentepe mahallesi fatih sultan mehmet bulvari no:86a/d",,"false","Dt.Burak Irkörücü(Nilüfer Fsm Diş hekimi - Bursa implant tedavisi- estetik gülüş tasarımı-zirkonyum protez uygulaması)","5","https://www.google.com/maps/search/?api=1&query=Dt.Burak%20Irk%C3%B6r%C3%BCc%C3%BC(Nil%C3%BCfer%20Fsm%20Di%C5%9F%20hekimi%20-%20Bursa%20implant%20tedavisi-%20estetik%20g%C3%BCl%C3%BC%C5%9F%20tasar%C4%B1m%C4%B1-zirkonyum%20protez%20uygulamas%C4%B1)&query_place_id=ChIJT8d2j1EVyhQR8_jiN0jJ8Fc","http://dtburak.com/?utm_source=gmb&utm_medium=referral"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,"true","Odunluk, Kazım karabekir caddesi no:3/b, 16000 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","2982945734385843773","Nilüfer","false","TR","0x14ca3f3a6dc39e17:0x29658d575255be3d",,"https://lh5.googleusercontent.com/p/AF1QipNLuoEmMSNQuEEtVX76xng5Nd5_K8S4rh_JWVDZ=w426-h240-k-no","6","false","/g/11hz6sk3np","40.1939423","28.9899388","Odunluk","Monday","8 AM to 12 AM","Tuesday","8 AM to 12 AM","Wednesday","8 AM to 12 AM","Thursday","8 AM to 12 AM","Friday","8 AM to 12 AM","Saturday","8 AM to 12 AM","Sunday","8 AM to 12 AM","false","+90 224 367 03 68","+902243670368","ChIJF57DbTo_yhQRPb5VUleNZSk","16000",,"13","16",,,,,,"2024-12-13T09:42:26.692Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,28.525848959060376,13z?hl=en","diş hekimleri","Bursa","Kazım karabekir caddesi no:3/b",,"false","Dt. Mehmet Furkan Türkan (Özel Hira Ağız ve Diş Sağlığı Poliklniği)","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Mehmet%20Furkan%20T%C3%BCrkan%20(%C3%96zel%20Hira%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklni%C4%9Fi)&query_place_id=ChIJF57DbTo_yhQRPb5VUleNZSk","https://www.doktortakvimi.com/mehmet-furkan-turkan/dis-hekimi/bursa?utm_source=google&utm_medium=gmb&utm_campaign=237875&utm_content=post_book_now"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,"true",,,,"true",,,"true",,,,,,,,"true",,,"Kızılcıklı Mah. Kemerli Sok. No:1 Dükkan 19, 16159 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","12481145126300646859","Nilüfer","false","TR","0x14ca0fac1436d79d:0xad35ef5d4b3f7dcb",,"https://lh5.googleusercontent.com/p/AF1QipNyZJ_vJHJKu-qClyOCNmNFGKIDfqTlto2gOwAi=w408-h306-k-no","25","false","/g/11rgglx3x_","40.1976343","28.8065178","Kızılcıklı","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 5 PM","Sunday","Closed","false","+90 545 160 01 16","+905451600116","ChIJndc2FKwPyhQRy30_S13vNa0","16159",,"17","33",,,,,,"2024-12-13T09:42:26.692Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,28.525848959060376,13z?hl=en","diş hekimleri","Bursa","Kızılcıklı Mah. Kemerli Sok. No:1 Dükkan 19",,"false","Diş Hekimi Nutie Özgür Hacıoğlu","4.8","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Nutie%20%C3%96zg%C3%BCr%20Hac%C4%B1o%C4%9Flu&query_place_id=ChIJndc2FKwPyhQRy30_S13vNa0","https://www.doktortakvimi.com/nutie-ozgur-hacioglu/dis-hekimi/bursa?utm_campaign=175642&utm_medium=link&utm_source=widget&utm_term=instagram-profile-link"
,"true",,,,,,,"true",,,,,,,"true",,,,,"true",,,,,"true",,,,,,,,,,,,,,,,"Balkan Mahallesi Kocatepe Caddesi Rumeli Sitesi No:15C/G (7 Nolu Dükkan, 16240 Ni̇lüfer/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","9093818803276069771","Nilüfer","false","TR","0x14ca0fc9e4867f51:0x7e33bc053d09bb8b",,"https://lh5.googleusercontent.com/p/AF1QipOgQLQwWggxAvxJPv9DWEX6cU3tSjtUiLkUUaH3=w408-h306-k-no","11","false","/g/11t426whj2","40.2148642","28.818907","Balkan","Monday","10 AM to 7:30 PM","Tuesday","10 AM to 7:30 PM","Wednesday","10 AM to 7:30 PM","Thursday","10 AM to 7:30 PM","Friday","10 AM to 7:30 PM","Saturday","10 AM to 5:30 PM","Sunday","Closed","false","+90 554 804 16 16","+905548041616","ChIJUX-G5MkPyhQRi7sJPQW8M34","16240",,"18","14",,,,,,"2024-12-13T09:42:26.692Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,28.525848959060376,13z?hl=en","diş hekimleri","Bursa","Balkan Mahallesi Kocatepe Caddesi Rumeli Sitesi No:15C/G (7 Nolu Dükkan",,"false","ÖZEL DENT RUMELİ AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ","5","https://www.google.com/maps/search/?api=1&query=%C3%96ZEL%20DENT%20RUMEL%C4%B0%20A%C4%9EIZ%20VE%20D%C4%B0%C5%9E%20SA%C4%9ELI%C4%9EI%20POL%C4%B0KL%C4%B0N%C4%B0%C4%9E%C4%B0&query_place_id=ChIJUX-G5MkPyhQRi7sJPQW8M34","http://www.dentrumeli.com/"
,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Cumhuriyet Mah Yağmur Sok Elmasevler Sit D Blok D 7 Nilüfer Bursa, 16110 Nilüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","10038522056164817425","Nilüfer","false","TR","0x14ca143d6d0f4625:0x8b4ffe9faba0ba11",,"https://lh5.googleusercontent.com/p/AF1QipNmnbQVy_0AqGchNM0DyUdsGcXLOGcmpaoc7fMv=w408-h725-k-no","3","false","/g/11c32k5nzs","40.2214827","28.9776164","Cumhuriyet","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","10 AM to 2 PM","Sunday","Closed","false","+90 224 451 04 44","+902244510444","ChIJJUYPbT0UyhQREbqgq5_-T4s","16110",,"20","12",,,,,,"2024-12-13T09:42:26.692Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,28.525848959060376,13z?hl=en","diş hekimleri","Bursa","Cumhuriyet Mah Yağmur Sok Elmasevler Sit D Blok D 7 Nilüfer Bursa",,"false","Dt.Mete Günbay Dt.Özlem Geçmiş","5","https://www.google.com/maps/search/?api=1&query=Dt.Mete%20G%C3%BCnbay%20Dt.%C3%96zlem%20Ge%C3%A7mi%C5%9F&query_place_id=ChIJJUYPbT0UyhQREbqgq5_-T4s","http://www.kozadisklinigi.com/"
,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Görükle, Uzay Dent, Atatürk 500 Bulv No : 10-12 B, 16285 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","13151251107693730131","Nilüfer","false","TR","0x14ca3f2acd411249:0xb682a134420c1953",,"https://lh5.googleusercontent.com/p/AF1QipP44980vgSuLZDDMCQMxrjlu07dBsiKa1zOlpLR=w408-h544-k-no","19","false","/g/11q2tr7h23","40.227356","28.8440355","Görükle",,,,,,,,,,,,,,,"false","+90 850 474 1933","+908504741933","ChIJSRJBzSo_yhQRUxkMQjShgrY","16285",,"8","26",,,,,,"2024-12-13T09:42:32.492Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Uzay Dent, Atatürk 500 Bulv No : 10-12 B",,"false","Dt. İlknur Aras, Diş Hekimi","4.8","https://www.google.com/maps/search/?api=1&query=Dt.%20%C4%B0lknur%20Aras%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJSRJBzSo_yhQRUxkMQjShgrY","https://www.doktorsitesi.com/dt-ilknur-aras/dis-hekimi/bursa"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Görükle, Abişoğlu Pastanesi Yanı İsos Döner Üstü Seyhanlar Karşısı, Atatürk Blv. Yeşiloba Sitesi E Blok No:2 Kat:2 D:1, 16285 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","7655398598619505","Nilüfer","false","TR","0x14ca0e3d9fd60c03:0x1b328b6215b171",,"https://lh5.googleusercontent.com/p/AF1QipNGy11HTpJwQT8Cf9SLRiRKpFnSSvnBn6Earna8=w552-h240-k-no","16","false","/g/11bwf9672l","40.2271322","28.8449611","Görükle","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 1 PM","Sunday","Closed","false","+90 538 777 06 06","+905387770606","ChIJAwzWnz0OyhQRcbEVYosyGwA","16285",,"9","95",,,,,,"2024-12-13T09:42:32.493Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Abişoğlu Pastanesi Yanı İsos Döner Üstü Seyhanlar Karşısı, Atatürk Blv. Yeşiloba Sitesi E Blok No:2 Kat:2 D:1",,"false","Diş Hekimi Beyhan BOYACIOĞLU & Diş Hekimi Özlem BOYACIOĞLU","4.4","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Beyhan%20BOYACIO%C4%9ELU%20%26%20Di%C5%9F%20Hekimi%20%C3%96zlem%20BOYACIO%C4%9ELU&query_place_id=ChIJAwzWnz0OyhQRcbEVYosyGwA","http://www.boyaciogludisklinigi.com/"
,"false",,,,,,,"false",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Görükle, Atatürk Cd. No:67, 16285 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","13786075955636283174","Nilüfer","true","TR","0x14ca0e3d788d36a9:0xbf51fb0a36412726",,"https://lh6.googleusercontent.com/Rv9VXdLWe2SKOs75ohw0cFjEOhdiJbxcSixYUNLKY5iWsvCrk1CUyswKDkOSYBU=w408-h306-k-no","4","false","/g/11f405hlvs","40.2275641","28.8451608","Görükle","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","10 AM to 7 PM","false","+90 224 483 55 50","+902244835550","ChIJqTaNeD0OyhQRJidBNgr7Ub8","16285",,"10","35",,,,,,"2024-12-13T09:42:32.493Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Atatürk Cd. No:67",,"false","Diş Hekimi Nejla Alagöz","4.4","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Nejla%20Alag%C3%B6z&query_place_id=ChIJqTaNeD0OyhQRJidBNgr7Ub8","https://www.doktortakvimi.com/nejla-alagoz/dis-hekimi/bursa"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Görükle, Atatürk Cad. No:69 Nurettin Şenol 3 apt. D:6 (BURGER KİNG üstü 3 kat, 16285 Ni̇lüfer/Bursa, Türkiye","Emergency dental service","Dentist","Oral surgeon",,,,,,,,"Emergency dental service","9637306075385316703","Nilüfer","false","TR","0x14ca148ac4fe2777:0x85be96d09f0e455f",,"https://lh5.googleusercontent.com/p/AF1QipP7dukB-71hfMvGev9wCsMdK_1gbQ11iQz-e0N4=w408-h544-k-no","5","false","/g/113dldx9k","40.2273562","28.8453565","Görükle",,,,,,,,,,,,,,,"false","+90 537 999 05 10","+905379990510","ChIJdyf-xIoUyhQRX0UOn9CWvoU","16285",,"13","45",,,,,,"2024-12-13T09:42:32.493Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Görükle, Atatürk Cad. No:69 Nurettin Şenol 3 apt. D:6 (BURGER KİNG üstü 3 kat",,"false","GÖRÜKLE DİŞ Hekimi Metin Özer","4.1","https://www.google.com/maps/search/?api=1&query=G%C3%96R%C3%9CKLE%20D%C4%B0%C5%9E%20Hekimi%20Metin%20%C3%96zer&query_place_id=ChIJdyf-xIoUyhQRX0UOn9CWvoU","https://sarisayfalar.cybo.com/m/TR-biz/di%C5%9F-hekimi-metin-%C3%B6zer"
,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"19 Mayıs, Tutku Sokak No:7, 16120 Ni̇lüfer/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","4365955299624628167","Nilüfer","false","TR","0x14ca1124d4e27db5:0x3c96fd36935c2fc7",,"https://lh5.googleusercontent.com/p/AF1QipO5bvTXD9l_A0BHzqYFYymu9mnHUpwM_tvwmaw=w408-h272-k-no","38","false","/g/11frsyshz3","40.2208683","28.8909203","19 Mayıs","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 4 PM","Sunday","Closed","false","+90 533 715 14 52","+905337151452","ChIJtX3i1CQRyhQRxy9ckzb9ljw","16120",,"36","53","53","0","0","0","0","2024-12-13T09:42:33.492Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Tutku Sokak No:7",,"false","Özlüce Jimer Diş Kliniği","5","https://www.google.com/maps/search/?api=1&query=%C3%96zl%C3%BCce%20Jimer%20Di%C5%9F%20Klini%C4%9Fi&query_place_id=ChIJtX3i1CQRyhQRxy9ckzb9ljw","https://ozlucedentalklinik.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,"true",,,,,"true",,,,,"true",,,,,,,,"true",,,"Gölpark, 29 Ekim Mahallesi Muammer Aksoy Cad, 1 Sit No:21, 16120 Bursa, Türkiye","Prosthodontist","Dental clinic","Dentist","Orthodontist",,,,,,,"Prosthodontist","10332893078212325094","Nilüfer","false","TR","0x14ca3f1e5cf7e975:0x8f65cf8234f02ee6",,"https://lh5.googleusercontent.com/p/AF1QipOD-2TFue3X3HoTxYuylCm92nAynrJ_z7fr6POi=w426-h240-k-no","12","false","/g/11j22n1rpn","40.2252556","28.910742","29 Ekim","Monday","11 AM to 6 PM","Tuesday","11 AM to 6 PM","Wednesday","11 AM to 6 PM","Thursday","11 AM to 6 PM","Friday","11 AM to 6 PM","Saturday","11 AM to 6 PM","Sunday","Closed","false","+90 532 063 02 30","+905320630230","ChIJden3XB4_yhQR5i7wNILPZY8","16120",,"38","5","3","0","2","0","0","2024-12-13T09:42:33.492Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Gölpark, 29 Ekim Mahallesi Muammer Aksoy Cad, 1 Sit No:21",,"false","Dr. Dt. Ayça Özkan Yalçınkaya Bursa Uzmanlar diş polk","3.4","https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20Ay%C3%A7a%20%C3%96zkan%20Yal%C3%A7%C4%B1nkaya%20Bursa%20Uzmanlar%20di%C5%9F%20polk&query_place_id=ChIJden3XB4_yhQR5i7wNILPZY8","http://www.draycayalcinkaya.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,"true",,,,,,,,,,,"Özlüce, Ertuğrul Mahallesi 29 Ekim Mah. Muammer Aksoy Cad. Gölpark 1 Sitesi Altı No 21-22, 16120 Ni̇lüfer, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","5163282768641877211","Nilüfer","false","TR","0x14ca117e951442c1:0x47a7aa5263cb64db",,"https://lh5.googleusercontent.com/p/AF1QipOk9oEWCM7ie69jV_6BHYxDDwOgKikjID-UvGJY=w507-h240-k-no","54","false","/g/1q625w9jj","40.2253841","28.9107964","Özlüce","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 532 063 02 30","+905320630230","ChIJwUIUlX4RyhQR22TLY1Kqp0c","16120",,"40","34","22","2","8","0","2","2024-12-13T09:42:33.492Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Ertuğrul Mahallesi 29 Ekim Mah. Muammer Aksoy Cad. Gölpark 1 Sitesi Altı No 21-22","Özel Bursa Uzmanlar Ağız ve Diş Sağlığı","false","Special Scholarship Experts Oral and Dental Health","3.8","https://www.google.com/maps/search/?api=1&query=Special%20Scholarship%20Experts%20Oral%20and%20Dental%20Health&query_place_id=ChIJwUIUlX4RyhQR22TLY1Kqp0c","http://www.bursauzmanlar.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Özlüce, Ertuğrul Mahallesi, 29 Ekim Mah. Muammer Aksoy Cad. Gölpark 1 Sitesi Altı No: 21-22, 16120 Bursa, Türkiye","Dentist","Oral surgeon",,,,,,,,,"Dentist","2578414450906663056","Nilüfer","false","TR","0x14ca11fda0d909bb:0x23c85e4836068890",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bMB_Gbr0c4diI32pW-ymbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.86945&pitch=0&thumbfov=100","1","false","/g/11pd0v27ps","40.2253838","28.9107971","29 Ekim",,,,,,,,,,,,,,,"false",,,"ChIJuwnZoP0RyhQRkIgGNkheyCM","16120",,"47","0",,,,,,"2024-12-13T09:42:34.435Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Özlüce, Ertuğrul Mahallesi, 29 Ekim Mah. Muammer Aksoy Cad. Gölpark 1 Sitesi Altı No: 21-22",,"false","Uzm. Dt. Aykut Çetindağ, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Aykut%20%C3%87etinda%C4%9F%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJuwnZoP0RyhQRkIgGNkheyCM","https://www.doktortakvimi.com/aykut-cetindag/dis-hekimi-agiz-dis-ve-cene-cerrahisi/bursa?utm_source=google&utm_medium=gmb&utm_campaign=255467&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Görükle, Atatürk (500) Bulvarı No:10-12B, 16110 Ni̇lüfer/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","1731850832929143613","Nilüfer","false","TR","0x14ca0ffbd36b6a59:0x1808c52824b4bb3d",,"https://lh5.googleusercontent.com/p/AF1QipMB3LOzA_fJeNjL5CoHV0EhbNZNpx7dmUDpguU-=w408-h544-k-no","8","false","/g/11ks2shqfv","40.2273913","28.8438982","Görükle","Monday","9 AM to 10 PM","Tuesday","9 AM to 10 PM","Wednesday","9 AM to 10 PM","Thursday","9 AM to 10 PM","Friday","9 AM to 10 PM","Saturday","9 AM to 10 PM","Sunday","Closed","false","+90 531 659 44 48","+905316594448","ChIJWWpr0_sPyhQRPbu0JCjFCBg","16110",,"50","13","9","0","3","1","0","2024-12-13T09:42:34.435Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,28.796142753883025,13z?hl=en","diş hekimleri","Bursa","Atatürk (500) Bulvarı No:10-12B",,"false","Uzay Dent Ağız ve Diş Sağlığı Polikliniği","3.9","https://www.google.com/maps/search/?api=1&query=Uzay%20Dent%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJWWpr0_sPyhQRPbu0JCjFCBg","http://www.uzaydent.com/"
